c random 500 vertices, 5000 edges, seed = 2
g 500 5000
e 24 268 9182
e 239 269 4562
e 92 270 8051
e 246 271 6758
e 221 272 6822
e 113 273 6515
e 146 274 4819
e 193 275 1036
e 129 276 8656
e 264 277 7720
e 277 278 2821
e 94 279 9637
e 171 280 836
e 258 281 859
e 250 282 5760
e 43 283 1086
e 60 284 11
e 80 285 2088
e 7 286 8057
e 153 287 3998
e 138 288 1941
e 202 289 6986
e 212 290 8550
e 187 291 7535
e 126 292 9872
e 200 293 5366
e 150 294 2762
e 43 295 9073
e 256 296 7560
e 263 297 1317
e 67 298 3648
e 211 299 9835
e 278 300 9968
e 146 301 8984
e 148 302 6158
e 269 303 2748
e 6 304 4537
e 240 305 8253
e 37 306 1529
e 27 307 866
e 250 308 588
e 226 309 1169
e 191 310 6094
e 309 311 2962
e 107 312 1638
e 63 313 8311
e 190 314 5867
e 285 315 7919
e 77 316 5579
e 166 317 5748
e 13 318 5864
e 9 319 1440
e 253 320 2779
e 197 321 316
e 150 322 1149
e 170 323 7017
e 30 324 7118
e 147 325 3529
e 311 326 5200
e 88 327 4827
e 246 328 5670
e 49 329 338
e 108 330 8474
e 101 331 8271
e 269 332 6880
e 20 333 4395
e 177 334 2669
e 18 335 1079
e 144 336 9894
e 10 337 5139
e 211 338 212
e 18 339 4448
e 278 340 8395
e 289 341 2923
e 85 342 2447
e 219 343 9166
e 49 344 3460
e 224 345 7332
e 18 346 1349
e 218 347 3877
e 201 348 8293
e 162 349 3442
e 176 350 6927
e 209 351 9658
e 210 352 7209
e 309 353 4736
e 7 354 6152
e 307 355 5953
e 204 356 3686
e 158 357 9161
e 119 358 6937
e 205 359 4434
e 183 360 1048
e 251 361 4005
e 94 362 2826
e 258 363 3830
e 87 364 2757
e 265 365 517
e 161 366 4138
e 15 367 1091
e 209 368 5481
e 273 369 8183
e 22 370 9340
e 92 371 7274
e 344 372 3847
e 161 373 6940
e 45 374 577
e 116 375 6459
e 353 376 4491
e 303 377 3056
e 45 378 1761
e 310 379 598
e 147 380 7612
e 130 381 9150
e 280 382 8024
e 266 383 9226
e 344 384 6657
e 181 385 2257
e 288 386 4789
e 78 387 698
e 342 388 2921
e 202 389 4053
e 11 390 3659
e 133 391 1252
e 209 392 8688
e 60 393 8741
e 174 394 9015
e 119 395 2214
e 89 396 8626
e 289 397 9789
e 387 398 1323
e 78 399 6334
e 226 400 5308
e 2 401 3824
e 30 402 1829
e 199 403 6706
e 256 404 9038
e 202 405 5081
e 170 406 4422
e 264 407 9062
e 82 408 2045
e 118 409 5682
e 65 410 7426
e 284 411 2878
e 63 412 3471
e 284 413 6132
e 302 414 5216
e 179 415 4062
e 367 416 5890
e 32 417 3916
e 346 418 1857
e 196 419 6066
e 294 420 5856
e 204 421 3548
e 308 422 187
e 312 423 273
e 9 424 482
e 121 425 5969
e 262 426 889
e 142 427 754
e 144 428 4709
e 175 429 3652
e 90 430 7973
e 104 431 9494
e 351 432 141
e 138 433 4931
e 399 434 7403
e 5 435 2188
e 376 436 2216
e 147 437 5163
e 282 438 6528
e 79 439 4540
e 356 440 4193
e 110 441 965
e 373 442 524
e 237 443 7880
e 349 444 8760
e 81 445 406
e 293 446 5896
e 226 447 4519
e 91 448 7713
e 380 449 1841
e 233 450 1906
e 343 451 8871
e 38 452 3862
e 113 453 8618
e 417 454 3270
e 344 455 6711
e 380 456 7127
e 116 457 8331
e 148 458 7659
e 416 459 6363
e 78 460 7098
e 89 461 186
e 73 462 1924
e 447 463 7705
e 297 464 2090
e 188 465 5124
e 364 466 5824
e 68 467 7364
e 43 468 1274
e 350 469 877
e 235 470 5258
e 344 471 3132
e 267 472 5663
e 401 473 8392
e 236 474 8641
e 148 475 604
e 324 476 7722
e 360 477 2720
e 194 478 584
e 108 479 4320
e 35 480 1682
e 458 481 8711
e 266 482 5746
e 314 483 3932
e 441 484 1618
e 202 485 712
e 218 486 1251
e 203 487 3390
e 327 488 4010
e 426 489 8462
e 28 490 151
e 183 491 5637
e 54 492 3808
e 172 493 9994
e 243 494 3547
e 138 495 3378
e 286 496 5331
e 126 497 9404
e 459 498 7779
e 48 499 247
e 474 500 2895
e 351 494 4631
e 115 353 2366
e 92 237 3943
e 29 474 6838
e 389 484 7883
e 12 221 2793
e 132 163 4709
e 112 258 2717
e 65 418 5554
e 286 481 138
e 409 439 4939
e 327 387 492
e 355 499 4140
e 33 307 8960
e 2 354 2800
e 6 478 1419
e 421 477 8715
e 221 260 673
e 343 432 6485
e 68 255 8210
e 140 466 7964
e 269 323 5450
e 315 388 337
e 203 291 5287
e 398 481 8771
e 73 219 2318
e 355 460 3992
e 57 369 6604
e 68 305 4798
e 60 420 6008
e 121 343 1778
e 264 498 9645
e 183 270 1164
e 107 485 6616
e 22 324 2234
e 304 362 6297
e 30 134 357
e 235 389 8716
e 78 353 8317
e 160 231 7546
e 135 230 697
e 24 212 4077
e 80 481 848
e 205 425 3120
e 54 367 6376
e 65 333 1079
e 121 338 1672
e 149 354 4278
e 304 402 419
e 222 267 731
e 36 430 8641
e 33 108 4830
e 201 422 4414
e 88 102 4803
e 409 498 6859
e 178 270 2756
e 43 168 336
e 299 321 2154
e 159 231 1881
e 179 309 6133
e 395 487 8517
e 309 350 420
e 204 475 6460
e 69 105 4875
e 8 400 9153
e 35 161 2923
e 43 401 5016
e 185 271 9283
e 243 325 3511
e 5 179 8595
e 45 254 9714
e 316 328 7008
e 54 494 9913
e 427 487 8689
e 140 182 9636
e 70 167 199
e 18 27 2239
e 118 474 9161
e 143 250 2455
e 175 176 1778
e 466 483 313
e 283 408 6679
e 206 260 1849
e 225 500 6760
e 16 343 6478
e 161 339 7273
e 78 453 2242
e 306 307 3990
e 199 282 6198
e 24 204 2794
e 5 12 5575
e 178 492 5799
e 211 454 9852
e 176 478 1228
e 202 415 9158
e 222 432 3150
e 95 303 2069
e 262 347 4118
e 140 473 6298
e 185 483 2327
e 310 406 1424
e 164 382 972
e 423 441 4682
e 198 345 8062
e 193 244 2825
e 348 449 4490
e 227 260 6043
e 112 481 4751
e 243 260 9779
e 22 166 1417
e 96 386 9640
e 317 376 8803
e 143 393 4543
e 113 477 7371
e 11 160 373
e 224 233 3017
e 179 257 8157
e 431 446 5903
e 15 244 1023
e 28 139 1933
e 323 481 9434
e 14 191 5460
e 353 455 3384
e 294 440 9179
e 314 436 2443
e 385 399 2203
e 27 250 7831
e 174 368 7013
e 178 271 6461
e 214 377 4001
e 67 490 5265
e 84 95 8753
e 153 325 6141
e 114 493 2067
e 286 499 389
e 272 329 6512
e 407 411 794
e 217 337 6850
e 179 319 5936
e 271 374 5039
e 358 386 4812
e 52 119 8312
e 242 423 396
e 55 263 1767
e 50 293 560
e 83 402 4298
e 17 143 4732
e 171 438 2469
e 218 448 8863
e 94 190 6677
e 17 81 2266
e 369 481 2451
e 71 492 6441
e 329 456 4399
e 150 408 6669
e 71 330 4281
e 222 245 1232
e 290 352 3606
e 51 148 8547
e 51 408 9342
e 24 435 8048
e 28 400 8635
e 21 213 1320
e 270 488 3253
e 400 449 3414
e 264 270 4379
e 38 278 5816
e 369 416 4263
e 166 396 5959
e 333 437 171
e 224 307 5118
e 226 311 5227
e 117 396 1753
e 261 269 9240
e 17 319 8269
e 133 314 4988
e 287 449 2848
e 366 408 2609
e 20 160 4622
e 154 270 3276
e 179 228 9669
e 41 109 8574
e 256 331 1743
e 93 270 3291
e 9 317 1185
e 100 259 2919
e 250 386 6136
e 82 454 4212
e 290 357 4924
e 92 320 2346
e 302 494 9372
e 246 378 6549
e 272 480 8396
e 147 275 3805
e 107 388 9718
e 123 392 3446
e 86 165 6043
e 81 414 928
e 328 336 6948
e 140 157 6091
e 162 383 1192
e 72 483 7730
e 216 324 3170
e 97 106 6803
e 112 230 7470
e 164 213 9320
e 300 460 747
e 175 282 9649
e 106 477 7461
e 63 500 9673
e 37 466 3042
e 279 347 9427
e 153 461 8227
e 31 143 2207
e 100 225 48
e 35 486 8173
e 169 257 5529
e 100 236 523
e 171 440 2477
e 410 454 8048
e 334 429 4425
e 192 485 5071
e 174 392 8313
e 143 311 8633
e 225 352 1062
e 130 374 1769
e 174 445 3625
e 452 490 5659
e 313 365 4811
e 56 258 4151
e 91 248 9497
e 140 408 17
e 141 227 2799
e 21 376 398
e 217 362 7874
e 174 432 3477
e 378 497 3584
e 49 251 8237
e 374 487 8317
e 153 346 5994
e 56 284 9801
e 277 460 6425
e 55 60 5920
e 120 488 9957
e 13 254 3945
e 322 391 8680
e 60 288 769
e 114 162 833
e 248 459 8555
e 206 327 9723
e 211 246 7204
e 371 466 9512
e 375 477 3060
e 228 283 1568
e 33 47 4290
e 109 138 8731
e 282 394 4975
e 4 216 9100
e 26 96 2676
e 270 321 7060
e 198 393 6721
e 107 302 2314
e 139 420 6015
e 219 388 2166
e 196 491 118
e 127 316 449
e 381 383 3637
e 98 491 8852
e 132 280 9003
e 294 478 9400
e 323 415 3442
e 26 171 8562
e 85 264 1808
e 90 165 948
e 201 322 1973
e 371 491 9840
e 374 454 1868
e 323 470 8197
e 142 179 6721
e 31 359 3847
e 345 431 7648
e 21 90 2564
e 32 496 1487
e 346 358 8546
e 2 138 4560
e 357 425 9079
e 130 477 5952
e 156 454 7658
e 100 322 7252
e 48 68 472
e 6 393 3328
e 86 240 6659
e 106 228 419
e 425 474 2377
e 28 182 124
e 425 459 7065
e 178 436 9459
e 237 492 5715
e 412 414 8204
e 96 238 7125
e 31 487 4775
e 27 144 5627
e 60 221 9728
e 183 423 7553
e 274 478 8799
e 61 466 3459
e 293 428 2512
e 55 98 178
e 289 477 7058
e 17 174 7351
e 342 376 847
e 82 459 4080
e 275 461 2287
e 197 338 7021
e 221 326 7267
e 175 392 9987
e 396 399 252
e 453 466 614
e 119 290 6463
e 160 225 3570
e 37 186 133
e 135 166 2124
e 128 400 6169
e 300 367 5014
e 338 343 5934
e 7 494 7695
e 200 203 100
e 231 286 5602
e 150 341 5422
e 224 312 6919
e 7 340 8005
e 215 217 3238
e 102 180 5283
e 210 211 5308
e 118 245 3371
e 239 277 3324
e 169 284 7026
e 64 287 8303
e 184 415 4758
e 164 285 165
e 26 205 8348
e 3 183 3433
e 1 286 1549
e 178 294 1710
e 3 212 2310
e 238 483 7766
e 242 296 3842
e 378 380 141
e 109 215 2332
e 255 458 9515
e 316 442 4937
e 210 336 4169
e 348 443 2100
e 164 360 8263
e 204 484 9231
e 72 210 9569
e 275 294 1617
e 255 404 5549
e 194 271 8450
e 263 385 148
e 316 339 3806
e 63 387 5593
e 210 326 3494
e 216 235 8082
e 347 392 2382
e 416 421 3182
e 201 412 1177
e 175 367 2966
e 182 414 13
e 22 162 9206
e 93 121 825
e 233 294 2906
e 74 425 4149
e 85 184 4387
e 101 464 72
e 95 174 5226
e 249 289 9078
e 132 318 2182
e 153 378 4289
e 114 409 726
e 12 166 2119
e 79 425 8614
e 128 204 7952
e 302 325 3581
e 140 268 693
e 6 363 4468
e 259 321 4990
e 106 432 2409
e 59 317 5470
e 8 338 9244
e 17 188 5678
e 7 397 4255
e 82 157 2319
e 85 211 5730
e 175 215 9470
e 18 487 7603
e 157 348 1246
e 204 235 1789
e 80 384 6739
e 135 451 9161
e 87 155 986
e 88 397 8651
e 407 449 3609
e 35 131 5111
e 100 465 3991
e 23 257 970
e 331 468 6864
e 307 467 2871
e 85 333 7559
e 64 461 7696
e 19 240 1750
e 88 181 6622
e 110 409 8237
e 127 134 2104
e 53 220 3459
e 19 441 7022
e 330 351 8764
e 21 253 3090
e 62 137 2234
e 83 283 79
e 41 72 6456
e 250 321 3712
e 55 298 1965
e 62 68 6749
e 39 342 6035
e 34 275 96
e 393 493 3945
e 73 275 6153
e 312 335 6725
e 329 340 8175
e 85 475 2455
e 201 234 224
e 111 124 3633
e 136 355 6012
e 42 419 5237
e 2 38 58
e 172 194 2827
e 321 420 8247
e 317 397 582
e 73 334 7221
e 124 183 4504
e 9 116 6485
e 63 126 4342
e 195 328 8713
e 23 399 2084
e 258 374 4795
e 371 459 8325
e 185 407 1129
e 295 326 6969
e 283 381 7582
e 259 340 7685
e 190 253 2933
e 65 426 2073
e 243 436 4503
e 78 468 2571
e 189 362 660
e 385 404 4614
e 154 224 8856
e 232 439 7824
e 69 494 224
e 46 435 7268
e 192 434 7734
e 12 367 2843
e 6 361 6034
e 48 468 7493
e 44 101 7542
e 56 476 1150
e 10 136 2296
e 268 358 7009
e 220 454 7519
e 96 347 2490
e 331 409 3453
e 50 78 1829
e 54 67 3765
e 169 451 60
e 378 392 526
e 388 473 8467
e 167 410 3586
e 13 423 7074
e 89 168 2108
e 71 236 2570
e 54 375 2227
e 120 392 1450
e 278 435 9638
e 245 351 6746
e 387 432 4179
e 174 464 8677
e 97 485 9305
e 309 416 5970
e 262 269 9420
e 255 342 6794
e 192 396 530
e 118 418 7670
e 115 458 771
e 48 417 8901
e 161 261 9771
e 258 383 5235
e 16 281 1920
e 168 186 9500
e 397 466 262
e 267 386 5730
e 367 434 7378
e 21 319 210
e 455 478 5787
e 314 393 293
e 393 437 2359
e 230 417 4562
e 3 239 8283
e 62 269 6322
e 52 175 7610
e 68 447 8517
e 122 366 7483
e 233 352 8488
e 21 424 5434
e 469 488 8910
e 337 488 926
e 254 375 3196
e 5 346 8991
e 106 132 8003
e 133 408 2558
e 352 373 8241
e 162 465 367
e 26 456 870
e 14 158 945
e 222 451 8584
e 14 499 121
e 300 385 1099
e 302 400 734
e 405 495 3020
e 113 416 3363
e 21 51 4564
e 293 304 7737
e 57 229 505
e 47 426 9961
e 63 81 2131
e 86 382 1020
e 22 303 1785
e 126 380 7954
e 478 480 9440
e 134 490 1837
e 212 408 8734
e 329 443 9342
e 147 358 6227
e 73 280 7934
e 400 496 8805
e 27 464 626
e 148 410 1174
e 48 151 3029
e 152 335 5326
e 134 153 1566
e 23 49 2925
e 17 491 8419
e 122 471 6121
e 197 428 105
e 135 414 1850
e 132 188 5324
e 72 188 3705
e 303 363 39
e 250 300 9518
e 54 99 5224
e 114 492 9057
e 113 123 7168
e 29 422 795
e 233 355 2649
e 2 5 2454
e 89 190 5377
e 412 428 288
e 32 143 1292
e 300 447 2552
e 44 127 6165
e 53 149 21
e 138 378 5298
e 189 350 7743
e 90 169 965
e 376 433 7528
e 294 318 1647
e 326 406 1272
e 110 200 7805
e 223 321 9564
e 223 498 7238
e 216 257 4898
e 82 205 7731
e 289 490 2304
e 49 230 1714
e 150 331 3076
e 193 354 8544
e 152 491 6835
e 320 499 7512
e 90 132 5291
e 69 272 8576
e 272 285 732
e 340 431 3228
e 359 428 7028
e 21 182 2282
e 76 103 6116
e 129 431 8567
e 369 423 403
e 130 322 281
e 168 496 8205
e 52 338 5204
e 119 328 1068
e 100 482 5607
e 170 322 7666
e 21 449 7169
e 51 92 137
e 239 455 9159
e 140 420 2304
e 134 287 4780
e 144 449 3703
e 162 467 6764
e 126 357 5314
e 2 297 8658
e 14 170 435
e 30 165 9171
e 12 212 358
e 148 404 6499
e 11 284 242
e 309 390 8731
e 225 274 1159
e 175 439 8524
e 25 244 5234
e 189 343 1944
e 220 309 6045
e 251 358 192
e 2 147 8465
e 348 351 3110
e 260 360 4232
e 128 274 1286
e 13 247 7433
e 263 299 656
e 88 401 270
e 8 75 8247
e 162 190 5107
e 445 486 1958
e 236 343 9837
e 365 474 3188
e 79 279 1486
e 82 149 6056
e 284 482 2444
e 11 408 9319
e 77 371 4322
e 410 471 5037
e 41 170 3718
e 23 210 1631
e 64 332 2374
e 251 458 8563
e 308 460 2386
e 419 444 483
e 125 418 2576
e 26 157 5045
e 401 425 6838
e 87 388 5052
e 126 466 6660
e 95 474 5298
e 95 451 9480
e 334 404 3275
e 255 274 7037
e 26 373 1235
e 33 301 2624
e 27 348 6586
e 12 270 7530
e 389 471 4231
e 169 352 112
e 66 362 3820
e 94 383 9693
e 240 423 187
e 149 402 2837
e 320 363 1992
e 404 488 4204
e 211 372 7876
e 224 271 3949
e 135 348 3988
e 102 257 2747
e 2 112 4386
e 34 104 9673
e 48 296 6314
e 179 289 1627
e 292 330 9146
e 162 238 7977
e 41 215 757
e 253 372 7659
e 169 377 6387
e 97 293 3590
e 3 455 4194
e 61 168 5235
e 215 274 9248
e 75 156 3366
e 53 478 587
e 268 311 2087
e 90 203 9785
e 133 246 7125
e 69 266 8536
e 205 452 3092
e 34 394 1958
e 334 336 3719
e 197 487 4679
e 215 249 5869
e 89 196 6422
e 240 241 4590
e 186 422 3076
e 6 58 9069
e 70 449 8935
e 121 372 8536
e 408 470 3251
e 57 185 9671
e 68 193 193
e 79 445 4957
e 404 422 6592
e 8 309 7861
e 156 500 2834
e 199 465 6718
e 2 468 6250
e 81 315 2013
e 10 33 3447
e 115 492 523
e 75 433 9071
e 20 198 6369
e 182 299 5146
e 78 356 5248
e 112 337 3094
e 263 272 6710
e 205 309 3479
e 137 199 6435
e 243 415 324
e 188 370 4634
e 204 391 4360
e 245 282 4085
e 63 362 7832
e 209 374 9455
e 30 183 6444
e 131 249 3438
e 203 269 6680
e 217 411 7389
e 59 117 414
e 335 389 5312
e 366 393 4395
e 8 463 9034
e 350 456 4456
e 202 204 5261
e 300 311 1143
e 137 367 8910
e 106 153 7970
e 2 114 5934
e 57 244 2329
e 15 481 9110
e 34 230 6461
e 57 137 7178
e 274 314 8736
e 236 385 5364
e 185 409 6197
e 384 401 9665
e 161 430 1551
e 235 392 8973
e 298 495 1613
e 122 273 515
e 303 470 7422
e 89 462 2841
e 122 330 3926
e 50 461 7177
e 231 345 7106
e 162 386 9327
e 78 449 6667
e 18 251 6365
e 242 435 3130
e 50 230 3861
e 132 456 6811
e 343 381 7713
e 130 227 6493
e 348 358 4647
e 144 286 1046
e 89 263 8641
e 415 437 3402
e 166 253 8794
e 31 392 3187
e 21 32 5264
e 100 277 2728
e 247 486 1161
e 101 390 4959
e 280 314 262
e 224 392 5559
e 155 363 6109
e 72 261 8055
e 209 416 5407
e 216 347 7438
e 211 272 3886
e 389 435 9180
e 304 358 1561
e 77 121 2500
e 188 413 8996
e 48 80 4398
e 240 274 6662
e 320 350 13
e 72 434 3535
e 418 458 2140
e 411 421 4663
e 201 362 1362
e 188 468 1324
e 12 274 5123
e 161 436 6105
e 98 189 6706
e 367 389 1827
e 265 294 9287
e 81 481 537
e 76 220 1277
e 402 478 1250
e 311 390 2338
e 98 495 6084
e 116 421 3150
e 11 280 5659
e 260 421 6944
e 243 397 25
e 28 88 8144
e 52 397 750
e 33 291 1787
e 216 359 7913
e 247 462 5865
e 154 464 1887
e 165 329 6643
e 399 487 4106
e 372 402 6041
e 14 469 2235
e 38 302 2360
e 175 386 1223
e 2 466 1616
e 144 219 4462
e 82 285 6363
e 91 178 5301
e 71 122 4838
e 71 481 3664
e 103 313 2414
e 2 497 9074
e 76 385 5320
e 26 479 7951
e 18 31 4517
e 35 457 4138
e 467 491 1164
e 58 109 585
e 21 53 6675
e 44 379 2899
e 93 443 7579
e 123 461 9768
e 303 401 9794
e 328 494 6348
e 183 263 2285
e 162 437 6922
e 356 407 6091
e 5 420 6284
e 92 329 9669
e 48 386 4637
e 171 348 1221
e 273 298 8284
e 280 439 3615
e 41 417 717
e 102 482 9286
e 86 304 4701
e 468 481 1037
e 211 308 4846
e 23 138 5121
e 360 447 1908
e 27 215 6771
e 133 171 8210
e 39 274 8385
e 87 233 4221
e 68 189 7054
e 366 407 8271
e 56 101 5034
e 225 404 1586
e 322 417 9546
e 118 330 4195
e 251 281 8346
e 214 401 9998
e 94 221 2669
e 157 165 9177
e 244 342 7124
e 70 263 9792
e 352 453 7149
e 107 307 583
e 222 490 9143
e 100 152 4495
e 231 265 4343
e 350 412 176
e 215 304 5813
e 211 466 6604
e 363 457 5959
e 148 383 8254
e 119 182 8873
e 84 259 6656
e 103 237 4682
e 104 302 7297
e 198 497 1650
e 85 397 2273
e 48 58 4170
e 15 351 4899
e 81 241 673
e 91 285 5021
e 139 330 3042
e 75 181 7275
e 109 382 1971
e 179 401 2754
e 281 462 9597
e 267 307 4506
e 173 442 5322
e 7 81 1702
e 45 276 9446
e 236 403 67
e 85 245 5256
e 66 139 4257
e 141 378 5931
e 10 259 2119
e 130 416 2438
e 82 431 1540
e 317 382 4529
e 38 338 1771
e 6 329 8606
e 176 191 7073
e 66 112 7066
e 111 479 4384
e 84 393 8630
e 321 458 9391
e 338 371 3683
e 224 361 9953
e 209 361 4689
e 262 294 9757
e 260 284 3476
e 75 152 2235
e 216 284 7763
e 156 280 1518
e 292 500 2126
e 150 384 4107
e 83 192 116
e 196 356 1411
e 177 374 4583
e 354 492 2018
e 22 423 5687
e 204 255 9499
e 31 137 2444
e 135 297 9329
e 139 259 7354
e 397 458 6560
e 235 342 2146
e 196 384 8291
e 244 271 6796
e 188 486 4017
e 184 374 2076
e 146 306 8692
e 156 347 6196
e 279 406 3922
e 39 221 1908
e 361 375 6961
e 99 136 3654
e 151 308 5022
e 198 250 5702
e 7 319 9332
e 21 59 2819
e 174 286 6463
e 208 440 4312
e 198 397 931
e 125 311 5151
e 28 386 7488
e 394 449 4123
e 85 413 2298
e 47 472 7782
e 308 354 721
e 18 223 8692
e 141 449 3981
e 184 310 7165
e 133 249 8223
e 201 300 488
e 248 273 5512
e 81 254 7629
e 228 234 1109
e 225 424 2266
e 30 315 3158
e 153 385 6381
e 274 353 7740
e 157 168 7014
e 227 436 5463
e 37 418 4733
e 71 174 5465
e 81 452 2661
e 130 350 4813
e 63 278 2640
e 254 364 2044
e 171 227 6011
e 116 310 8133
e 99 491 2324
e 118 338 5502
e 268 317 1211
e 400 472 5461
e 294 354 7251
e 36 275 3599
e 141 293 5932
e 324 427 3966
e 235 283 2321
e 178 240 8658
e 144 297 5041
e 203 482 6381
e 86 487 2680
e 234 237 1843
e 112 141 2160
e 138 422 6424
e 20 361 9083
e 235 268 8073
e 70 422 8663
e 361 397 4685
e 80 390 8963
e 185 428 9148
e 284 381 2185
e 57 275 1092
e 41 236 9243
e 238 269 3729
e 103 249 2425
e 273 372 7568
e 236 357 7855
e 331 471 7277
e 247 258 3834
e 140 303 4688
e 314 432 6348
e 160 403 6621
e 155 372 4097
e 104 442 8448
e 222 477 8805
e 120 446 1450
e 227 424 3448
e 43 213 1708
e 259 420 4204
e 110 309 2211
e 112 266 8656
e 65 107 8749
e 51 203 1251
e 89 377 1772
e 195 442 5094
e 150 239 4055
e 83 130 6804
e 104 361 9766
e 160 300 2002
e 65 219 1121
e 311 387 1888
e 287 408 8609
e 82 278 8434
e 265 401 4066
e 41 448 9429
e 349 470 141
e 16 311 883
e 200 471 8276
e 18 197 7953
e 202 331 7985
e 228 460 7611
e 380 390 2587
e 80 209 9068
e 43 298 688
e 77 345 8455
e 271 408 4717
e 291 417 6387
e 230 451 7451
e 242 314 8671
e 463 477 1805
e 2 344 8976
e 357 359 7359
e 253 436 8822
e 68 136 4563
e 68 229 4335
e 31 383 8283
e 269 325 614
e 83 476 9102
e 2 106 8319
e 53 64 4373
e 9 244 1460
