c random 500 vertices, 5000 edges, seed = 4
g 500 5000
e 50 218 1228
e 25 219 7119
e 109 220 668
e 94 221 7388
e 178 222 8393
e 39 223 7999
e 35 224 8200
e 125 225 9953
e 212 226 201
e 10 227 7104
e 180 228 7014
e 160 229 8448
e 161 230 6530
e 49 231 4095
e 25 232 6585
e 17 233 6786
e 28 234 3802
e 182 235 8581
e 124 236 7773
e 120 237 2814
e 125 238 8359
e 227 239 1738
e 51 240 3627
e 151 241 2345
e 182 242 5883
e 61 243 461
e 157 244 4422
e 43 245 7658
e 5 246 4996
e 173 247 5480
e 186 248 3925
e 120 249 5706
e 185 250 6556
e 163 251 4286
e 21 252 7188
e 111 253 4118
e 21 254 3408
e 203 255 4331
e 115 256 4448
e 222 257 7815
e 5 258 3391
e 21 259 3938
e 136 260 6339
e 162 261 992
e 11 262 2971
e 40 263 2397
e 217 264 967
e 65 265 2066
e 209 266 2984
e 176 267 6086
e 10 268 8676
e 94 269 4635
e 265 270 1464
e 75 271 9280
e 93 272 7450
e 121 273 2852
e 262 274 5061
e 130 275 2677
e 192 276 4367
e 38 277 1026
e 121 278 6813
e 208 279 947
e 183 280 4753
e 116 281 5061
e 50 282 252
e 72 283 9332
e 41 284 9420
e 280 285 728
e 51 286 829
e 242 287 7032
e 118 288 4422
e 143 289 4253
e 100 290 3221
e 250 291 1041
e 142 292 7728
e 214 293 4229
e 12 294 9675
e 226 295 4201
e 172 296 8297
e 119 297 6053
e 204 298 1956
e 190 299 808
e 37 300 7159
e 220 301 6036
e 22 302 288
e 116 303 9543
e 177 304 7632
e 45 305 3693
e 173 306 3386
e 159 307 3054
e 214 308 3532
e 13 309 3423
e 102 310 2347
e 58 311 8487
e 57 312 8877
e 280 313 598
e 313 314 2853
e 87 315 5789
e 8 316 4878
e 125 317 8504
e 54 318 3719
e 14 319 7077
e 111 320 7186
e 270 321 158
e 260 322 7602
e 153 323 1305
e 161 324 8519
e 176 325 7308
e 51 326 5725
e 257 327 7967
e 295 328 7245
e 10 329 3469
e 329 330 8809
e 169 331 2067
e 165 332 4626
e 142 333 321
e 120 334 1167
e 57 335 2420
e 284 336 4761
e 179 337 9822
e 49 338 8928
e 5 339 4664
e 253 340 1518
e 206 341 9797
e 60 342 1534
e 339 343 4274
e 27 344 9968
e 55 345 3979
e 108 346 887
e 70 347 9471
e 215 348 3916
e 192 349 5676
e 322 350 1977
e 80 351 6809
e 147 352 5883
e 300 353 4531
e 182 354 3072
e 9 355 7251
e 298 356 896
e 339 357 8829
e 324 358 6034
e 246 359 1885
e 288 360 1276
e 314 361 8271
e 5 362 5944
e 107 363 4215
e 204 364 6379
e 257 365 4568
e 354 366 1906
e 140 367 4087
e 144 368 6447
e 62 369 3035
e 308 370 9655
e 346 371 293
e 323 372 8778
e 105 373 987
e 52 374 8535
e 196 375 5700
e 74 376 1550
e 163 377 6570
e 358 378 1759
e 191 379 4433
e 44 380 4203
e 27 381 8062
e 378 382 7939
e 198 383 6115
e 59 384 6468
e 48 385 2079
e 384 386 7554
e 129 387 6292
e 72 388 4036
e 167 389 949
e 101 390 6955
e 206 391 1166
e 292 392 3925
e 107 393 6588
e 381 394 5656
e 322 395 289
e 383 396 265
e 32 397 2697
e 364 398 1654
e 267 399 6115
e 131 400 1149
e 88 401 5302
e 147 402 1385
e 169 403 2794
e 262 404 3433
e 267 405 3834
e 378 406 3790
e 258 407 750
e 293 408 9601
e 284 409 4383
e 384 410 839
e 93 411 6604
e 255 412 9345
e 255 413 9183
e 145 414 4639
e 319 415 1898
e 166 416 2733
e 267 417 807
e 185 418 5643
e 23 419 9084
e 142 420 48
e 364 421 8093
e 298 422 3052
e 100 423 9465
e 251 424 9560
e 173 425 9159
e 352 426 925
e 154 427 7017
e 132 428 9738
e 123 429 5544
e 246 430 1812
e 16 431 2613
e 34 432 5986
e 426 433 9397
e 175 434 2152
e 238 435 5878
e 388 436 1207
e 369 437 5379
e 271 438 6312
e 340 439 7194
e 84 440 8432
e 409 441 7019
e 207 442 1331
e 282 443 7271
e 334 444 4271
e 388 445 1152
e 334 446 181
e 442 447 160
e 407 448 4478
e 145 449 8805
e 154 450 6677
e 256 451 5218
e 390 452 2944
e 343 453 6942
e 331 454 6227
e 283 455 287
e 301 456 3878
e 323 457 2910
e 82 458 6217
e 143 459 9784
e 19 460 9131
e 30 461 8130
e 328 462 267
e 340 463 5829
e 291 464 3720
e 25 465 9224
e 120 466 5173
e 56 467 5126
e 394 468 7473
e 48 469 7204
e 102 470 8185
e 22 471 7011
e 50 472 805
e 53 473 5795
e 468 474 1190
e 451 475 7949
e 31 476 1680
e 206 477 8814
e 326 478 2700
e 254 479 154
e 58 480 8581
e 398 481 9599
e 187 482 2536
e 396 483 5829
e 52 484 8047
e 369 485 3859
e 408 486 5593
e 4 487 3020
e 181 488 9001
e 119 489 2909
e 13 490 1087
e 71 491 5682
e 472 492 204
e 268 493 9208
e 337 494 7193
e 284 495 8044
e 56 496 179
e 271 497 4264
e 45 498 2078
e 88 499 7335
e 113 500 2218
e 65 295 2409
e 80 437 5210
e 176 373 581
e 56 170 2912
e 110 455 927
e 131 218 6176
e 36 322 782
e 24 149 8921
e 173 282 3423
e 443 499 6555
e 117 186 2264
e 138 481 977
e 57 255 7166
e 156 311 599
e 179 290 5284
e 214 404 8756
e 250 276 6164
e 430 474 9256
e 349 466 6545
e 169 180 8536
e 139 278 2542
e 174 266 7725
e 142 415 2254
e 268 369 148
e 230 420 3764
e 381 399 3070
e 383 390 8358
e 128 141 2211
e 140 345 4260
e 393 497 3226
e 242 465 7980
e 447 467 9067
e 91 191 6421
e 290 414 704
e 94 417 837
e 72 103 5069
e 84 195 1975
e 143 431 6462
e 287 408 9537
e 283 329 6234
e 228 308 5186
e 34 230 2228
e 375 479 3566
e 98 435 230
e 1 240 3841
e 38 451 5942
e 181 363 9078
e 14 271 3505
e 284 338 9413
e 21 358 9763
e 64 274 868
e 262 363 6992
e 183 346 9237
e 278 447 7657
e 166 441 544
e 87 186 8437
e 92 262 8306
e 97 147 9551
e 46 352 7487
e 26 74 32
e 385 467 1602
e 164 432 4299
e 11 156 7107
e 91 472 1775
e 279 387 9155
e 284 295 1337
e 98 268 281
e 250 382 2218
e 40 422 5384
e 20 444 2512
e 171 294 7503
e 351 436 8843
e 155 437 9764
e 219 338 325
e 203 460 5435
e 145 193 6787
e 336 427 5457
e 331 437 7396
e 164 238 1163
e 49 111 9610
e 76 362 6266
e 302 432 4546
e 24 483 4283
e 35 358 3666
e 235 446 4242
e 19 72 7605
e 14 94 9888
e 208 414 2119
e 363 418 1913
e 48 192 3657
e 316 444 5046
e 181 342 859
e 180 383 6075
e 23 205 2224
e 307 367 1337
e 2 170 4404
e 172 404 6287
e 287 411 4634
e 109 416 6581
e 170 358 6265
e 86 119 9212
e 351 385 151
e 386 388 6084
e 122 168 5235
e 57 495 8689
e 219 434 40
e 83 493 7394
e 285 383 2704
e 435 486 8088
e 133 206 9592
e 27 333 6763
e 292 361 2659
e 377 441 6530
e 228 323 7105
e 18 236 7834
e 57 199 505
e 196 472 4296
e 149 480 1359
e 2 350 7315
e 10 152 8773
e 330 341 8185
e 73 290 8465
e 255 373 9125
e 219 435 4155
e 343 430 8533
e 57 319 4951
e 85 403 4749
e 92 427 2238
e 202 225 9287
e 72 268 5477
e 293 387 3492
e 259 499 6042
e 198 402 6468
e 135 150 4409
e 177 335 6104
e 118 443 9713
e 86 89 220
e 272 400 3928
e 280 431 8425
e 85 485 7414
e 333 422 2498
e 72 396 8449
e 143 330 2644
e 295 462 5154
e 335 378 5520
e 82 483 3185
e 304 312 526
e 297 304 4285
e 212 298 8679
e 203 215 9824
e 134 438 2798
e 124 296 2810
e 178 377 2401
e 290 304 1004
e 73 335 9529
e 182 381 8756
e 4 149 6576
e 357 372 7300
e 346 419 3265
e 63 154 1552
e 117 292 2873
e 256 427 903
e 285 429 6353
e 5 357 3917
e 234 500 6587
e 241 333 5847
e 162 368 2962
e 270 381 3219
e 168 440 8444
e 217 271 8073
e 204 404 9640
e 60 182 3328
e 55 459 9345
e 134 250 659
e 36 471 4723
e 321 428 6702
e 165 451 6005
e 350 460 3833
e 39 228 1645
e 154 476 7206
e 107 429 5406
e 319 467 6418
e 180 249 6294
e 60 134 1765
e 4 328 6583
e 77 356 8530
e 245 330 7939
e 3 476 3479
e 70 295 9180
e 92 305 1514
e 349 415 4627
e 6 179 7680
e 301 380 9025
e 183 288 4591
e 56 148 6869
e 18 225 4680
e 236 401 896
e 158 444 173
e 125 387 9876
e 264 398 7586
e 83 228 4483
e 20 380 2207
e 250 408 4153
e 376 391 7960
e 213 386 8008
e 11 285 1146
e 53 338 5367
e 2 266 8020
e 445 496 9835
e 5 323 504
e 25 274 4298
e 123 324 7550
e 61 193 93
e 166 495 9671
e 292 411 8421
e 94 140 8733
e 200 293 3040
e 30 219 1214
e 132 477 1111
e 255 265 9690
e 18 353 5275
e 164 211 5410
e 149 443 1993
e 16 248 193
e 361 396 5409
e 205 442 2504
e 51 249 229
e 113 161 6959
e 122 289 319
e 128 484 9124
e 297 446 8788
e 17 228 5213
e 326 499 2492
e 167 441 3556
e 110 156 1793
e 140 227 6733
e 308 394 3320
e 230 251 1252
e 133 402 5850
e 27 463 305
e 324 481 8713
e 235 273 6071
e 8 108 1911
e 25 132 4624
e 387 412 2057
e 175 460 954
e 64 136 3384
e 204 242 3304
e 9 315 8535
e 112 440 2699
e 43 475 3703
e 120 248 1303
e 218 296 4310
e 260 413 4988
e 135 329 5770
e 97 266 9669
e 73 347 4930
e 426 462 4880
e 349 375 5339
e 399 415 4720
e 305 321 2362
e 144 434 1476
e 61 434 6818
e 221 299 9636
e 353 382 5378
e 237 475 9727
e 144 362 4291
e 106 206 5329
e 410 443 9753
e 58 274 1441
e 264 371 6079
e 139 471 9950
e 316 409 2366
e 118 260 7265
e 134 296 7988
e 327 461 9514
e 258 348 1029
e 109 218 9899
e 164 386 9699
e 326 489 4073
e 76 306 669
e 141 173 4546
e 311 435 3083
e 13 272 8565
e 36 76 9526
e 45 191 5546
e 156 317 582
e 88 117 4542
e 297 479 5751
e 209 269 6281
e 337 457 9076
e 133 212 4081
e 14 206 2582
e 158 263 4746
e 73 247 4492
e 302 332 591
e 224 248 2472
e 25 115 5447
e 63 216 3877
e 382 465 6099
e 88 240 8815
e 82 299 291
e 37 177 8966
e 56 225 522
e 380 473 7112
e 78 139 5881
e 60 123 1519
e 367 383 4743
e 166 474 8237
e 82 86 4092
e 170 398 1679
e 435 464 4120
e 206 449 2343
e 145 163 8307
e 45 266 9556
e 173 286 6021
e 37 65 3125
e 98 378 5646
e 352 494 8127
e 250 400 5138
e 42 129 3024
e 63 109 8891
e 351 469 5468
e 250 416 8426
e 403 500 6988
e 35 263 5628
e 261 335 9409
e 14 367 8412
e 209 307 239
e 12 405 8796
e 147 451 4265
e 129 424 6752
e 29 437 4782
e 263 350 6650
e 299 441 2839
e 88 314 9655
e 173 417 2408
e 245 338 8771
e 465 489 561
e 50 321 5751
e 77 404 9607
e 120 318 4735
e 268 431 1701
e 301 317 8253
e 61 200 6494
e 324 332 2254
e 337 410 7808
e 347 475 2537
e 18 418 102
e 23 67 5227
e 75 99 6950
e 186 187 2944
e 377 428 5990
e 165 473 8015
e 327 465 7580
e 125 245 6115
e 272 402 919
e 275 437 3509
e 51 318 5349
e 234 298 5419
e 4 346 300
e 124 246 9551
e 417 459 6201
e 10 485 8449
e 242 422 4830
e 338 391 4844
e 152 478 4048
e 123 317 7408
e 160 227 9379
e 337 413 7247
e 392 420 9895
e 32 246 5954
e 55 235 6357
e 362 405 4770
e 392 433 5865
e 266 423 5585
e 16 153 2624
e 56 239 204
e 42 393 6132
e 174 493 1381
e 362 395 767
e 135 351 5457
e 307 308 3370
e 33 320 3011
e 64 230 6476
e 281 321 6219
e 15 367 8581
e 42 138 4838
e 1 371 297
e 135 307 7047
e 195 317 45
e 162 411 7592
e 149 336 1355
e 353 430 8186
e 199 221 7349
e 114 383 9143
e 79 178 3286
e 42 109 4003
e 8 114 4353
e 327 433 4916
e 407 471 9890
e 196 489 5941
e 60 286 9545
e 197 397 4904
e 301 437 4029
e 206 448 2664
e 329 481 5346
e 20 23 3101
e 309 353 503
e 181 188 4341
e 97 99 8131
e 310 412 6434
e 59 289 9078
e 49 187 3142
e 19 48 5615
e 52 197 3140
e 88 169 7037
e 108 458 5510
e 238 489 443
e 7 100 1677
e 214 330 1546
e 149 261 4083
e 326 493 7848
e 395 414 940
e 316 394 9249
e 16 42 50
e 76 77 5591
e 339 473 9237
e 45 148 605
e 460 490 1115
e 213 461 2553
e 74 289 9314
e 53 204 66
e 263 320 800
e 219 305 2224
e 19 52 3019
e 164 258 1275
e 133 476 7819
e 82 359 6777
e 302 475 6155
e 294 307 9656
e 273 437 666
e 367 472 6981
e 27 335 5263
e 148 264 4033
e 241 335 228
e 241 485 3402
e 208 360 1244
e 221 480 1054
e 5 364 48
e 223 468 1548
e 209 410 6149
e 313 424 7179
e 56 183 8607
e 20 271 8529
e 160 261 8270
e 149 375 502
e 239 409 1490
e 227 358 8828
e 140 409 1070
e 119 155 8523
e 193 418 9280
e 234 488 5451
e 278 425 9038
e 12 219 5902
e 397 460 7005
e 300 314 4522
e 180 399 565
e 313 476 5840
e 269 466 5651
e 126 338 7470
e 242 267 374
e 86 238 5055
e 65 81 4268
e 306 466 9893
e 116 360 5087
e 4 434 706
e 46 395 6826
e 300 335 4951
e 74 130 6801
e 63 147 7766
e 55 306 2927
e 60 360 5507
e 238 490 346
e 93 295 4106
e 293 374 3822
e 304 307 2103
e 104 305 513
e 148 370 1647
e 79 355 5698
e 62 127 5148
e 16 208 649
e 7 265 9168
e 465 480 9736
e 25 463 9251
e 261 369 1674
e 211 427 7474
e 9 143 2696
e 40 253 746
e 171 470 5031
e 146 455 4370
e 4 308 534
e 108 250 6072
e 139 246 9613
e 55 341 80
e 113 436 3757
e 8 500 9091
e 303 311 3378
e 10 27 9079
e 130 494 5719
e 200 414 8253
e 290 489 2435
e 227 334 4850
e 132 469 8357
e 219 331 7526
e 439 489 1626
e 188 477 2873
e 131 495 5010
e 190 422 1209
e 210 398 9017
e 6 486 9685
e 172 338 5956
e 362 477 1355
e 191 248 6359
e 28 189 7747
e 112 282 1312
e 193 312 9812
e 5 209 7229
e 153 335 2089
e 27 45 7431
e 107 347 6905
e 86 168 1987
e 82 312 5524
e 206 216 3520
e 82 200 3861
e 261 327 7517
e 4 253 3716
e 24 330 2016
e 98 210 8934
e 2 211 8917
e 295 314 3774
e 31 251 1817
e 146 432 9701
e 154 160 3336
e 167 417 4690
e 25 189 1567
e 206 346 8857
e 274 416 7867
e 391 427 9402
e 181 307 4646
e 140 193 6241
e 63 433 9641
e 159 424 9765
e 111 351 1528
e 163 386 8493
e 198 286 8379
e 50 351 3616
e 6 145 7429
e 13 74 2321
e 273 353 7829
e 61 374 4522
e 358 439 5056
e 401 427 437
e 248 325 8246
e 106 185 8059
e 288 459 554
e 330 500 7383
e 51 101 304
e 167 298 7985
e 74 370 7553
e 15 135 1077
e 42 361 361
e 17 283 6164
e 217 236 3080
e 118 215 7008
e 155 206 6226
e 150 400 5625
e 298 403 3839
e 326 343 79
e 96 344 3530
e 350 476 4511
e 114 184 6749
e 9 289 2165
e 359 394 2151
e 137 333 8213
e 400 446 955
e 127 349 8681
e 99 157 5275
e 119 376 505
e 69 260 2074
e 160 202 639
e 49 345 2608
e 180 403 3040
e 32 234 3579
e 123 493 8632
e 34 337 5424
e 267 296 2140
e 95 326 9107
e 11 376 8022
e 221 272 1007
e 39 264 8515
e 27 448 9032
e 483 490 4468
e 19 401 8366
e 68 269 721
e 259 357 785
e 223 412 6380
e 217 268 3364
e 183 325 1748
e 81 138 7545
e 1 181 4980
e 118 335 1333
e 120 450 7260
e 152 440 6882
e 30 280 7073
e 151 488 8726
e 126 316 9662
e 213 308 2751
e 298 377 9734
e 359 377 6962
e 257 337 6651
e 179 448 8912
e 6 274 8452
e 81 456 3685
e 145 367 6223
e 45 392 3221
e 286 335 6688
e 268 477 7082
e 30 462 9230
e 12 160 6683
e 210 217 24
e 309 427 7730
e 14 147 4456
e 58 168 141
e 294 415 3518
e 108 319 992
e 307 400 6691
e 13 367 6978
e 155 212 2266
e 6 230 4403
e 31 152 7106
e 29 380 8575
e 4 82 9203
e 105 354 909
e 191 467 7346
e 31 122 2895
e 174 260 595
e 133 158 6028
e 109 339 6052
e 296 318 7076
e 112 321 9542
e 153 170 8862
e 202 476 1988
e 332 461 2037
e 5 161 9735
e 8 53 6113
e 351 471 4790
e 54 108 967
e 4 309 9493
e 267 358 2246
e 27 493 623
e 80 144 6369
e 70 174 1398
e 263 347 4687
e 305 418 3303
e 283 319 7886
e 113 460 8042
e 13 33 1146
e 143 434 4284
e 87 481 9270
e 251 430 5264
e 35 190 7078
e 120 200 1782
e 38 421 678
e 327 409 8476
e 86 198 2587
e 119 346 1515
e 55 130 8491
e 96 321 9596
e 168 392 1698
e 265 369 9430
e 17 278 7597
e 79 402 1684
e 20 123 9567
e 362 428 1744
e 89 421 7429
e 24 487 6585
e 334 365 790
e 189 398 5243
e 151 175 9884
e 41 464 9624
e 13 369 5948
e 70 338 4145
e 62 240 7778
e 129 184 8947
e 158 396 3058
e 117 464 5284
e 153 160 6825
e 107 417 9464
e 240 303 1097
e 164 447 8095
e 150 378 2520
e 56 260 3567
e 321 444 7501
e 9 45 9452
e 80 90 369
e 93 423 3764
e 11 480 1573
e 43 108 9074
e 237 353 1315
e 47 385 2232
e 263 431 780
e 267 428 2551
e 41 451 7554
e 267 362 4868
e 11 162 6842
e 124 358 8320
e 39 473 6473
e 238 471 5342
e 25 84 6662
e 334 476 1387
e 99 267 1266
e 315 362 3422
e 244 485 9037
e 181 373 1401
e 217 342 2274
e 248 490 4530
e 493 495 7697
e 132 201 3396
e 131 389 3403
e 19 439 6624
e 242 360 9201
e 86 195 357
e 32 50 5977
e 90 200 9492
e 32 367 8941
e 22 28 7748
e 17 471 6862
e 66 226 5826
e 459 482 8403
e 85 90 6544
e 121 150 4142
e 94 169 2333
e 223 244 6197
e 163 373 4501
e 11 261 4370
e 275 375 9585
e 24 465 6676
e 321 493 1606
e 99 402 6910
e 267 409 1553
e 18 115 3773
e 24 454 3589
e 276 280 9264
e 47 298 4151
e 218 349 8002
e 365 395 8358
e 201 479 9443
e 97 140 8934
e 313 397 2665
e 288 349 5601
e 35 298 8596
e 109 125 684
e 6 345 3652
e 31 377 245
e 53 185 2821
e 60 231 6916
e 307 449 4717
e 28 173 7198
e 100 341 5823
e 13 386 5276
e 234 364 879
e 31 394 2486
e 143 317 3582
e 194 209 4872
e 151 462 3270
e 40 219 7693
e 251 330 4964
e 35 369 9333
e 96 184 3828
e 450 463 4118
e 217 269 1131
e 426 467 3637
e 284 299 3736
e 249 315 4628
e 166 183 2005
e 15 59 4780
e 115 429 4000
e 143 208 727
e 38 371 6266
e 181 497 9970
e 251 379 7930
e 253 291 1915
e 1 299 0
e 295 495 8589
e 77 141 3043
e 231 373 5832
e 181 327 9809
e 14 215 1701
e 143 156 2742
e 188 314 9806
e 54 67 8306
e 90 137 2730
e 187 321 6994
e 377 424 5706
e 179 227 4525
e 3 349 1097
e 253 442 3437
e 294 346 4925
e 58 135 5154
e 199 232 3733
e 324 497 4520
e 205 491 8705
e 184 230 8700
e 141 292 2188
e 180 306 617
e 65 346 4166
e 71 251 9114
e 266 387 6013
e 185 353 6844
e 62 437 1488
e 144 328 9220
e 71 416 4154
e 58 440 6448
e 338 355 3416
e 185 491 9430
e 447 458 6226
e 334 428 5199
e 112 220 1276
e 269 406 4466
e 167 407 1451
e 312 315 869
e 335 383 4596
e 278 394 2595
e 95 295 707
e 102 462 1335
e 277 451 7820
e 446 472 7485
e 280 303 7281
e 80 470 9562
e 484 499 5087
e 226 319 647
e 165 481 7465
e 214 380 5005
e 103 281 999
e 294 311 1711
e 446 498 8027
e 70 93 8234
e 192 479 1071
e 26 187 792
e 157 180 8547
e 322 331 3972
e 381 457 6786
e 5 82 9395
e 78 169 9482
e 151 190 3729
e 163 227 1843
e 296 454 4935
e 204 415 2857
e 105 412 818
e 142 470 949
e 328 341 3408
e 86 142 7380
e 122 388 7663
e 83 255 3051
e 70 198 3239
e 191 259 84
e 285 339 4906
e 62 484 2251
e 105 461 2660
e 37 150 150
e 87 264 8586
e 203 292 8473
e 63 487 7650
e 154 469 38
e 40 238 4901
e 128 386 9377
e 26 169 7310
e 250 341 9553
e 22 179 6941
e 1 398 5620
e 314 351 9559
e 358 487 5124
e 4 13 7197
e 36 424 6529
e 18 229 9040
e 241 396 1511
e 44 253 1357
e 126 169 10
e 28 279 5576
e 84 345 2505
e 245 371 5333
e 80 267 8750
e 130 435 3422
e 356 446 8249
e 225 291 7076
e 29 213 5063
e 192 256 191
e 103 310 3354
e 12 339 4019
e 65 474 134
e 91 240 5334
e 282 473 48
e 38 159 4934
e 67 371 5012
e 246 271 6668
e 54 228 8279
e 12 105 6898
e 366 412 5275
e 203 300 5121
e 275 288 4659
e 252 324 1000
e 413 430 7701
e 117 263 2108
e 101 320 6391
e 348 363 582
e 40 281 9808
e 97 397 1923
e 240 451 9724
e 134 377 9695
e 75 241 6442
e 53 399 2796
e 37 226 8986
e 219 225 8150
e 54 196 3510
e 208 238 6475
e 179 313 7095
e 7 49 9287
e 211 243 4907
e 46 180 3583
e 92 366 9148
e 159 183 9153
e 263 384 5095
e 177 381 9801
e 47 452 5799
e 37 121 1725
e 59 219 632
e 56 292 2168
e 60 269 4067
e 261 452 509
e 69 146 4604
e 201 412 6521
e 17 156 7574
e 373 474 7319
e 37 38 2041
e 193 204 2884
e 371 394 3575
e 163 381 2902
e 43 460 6545
e 42 355 1508
e 260 339 3594
e 299 433 1731
e 70 289 1994
e 102 234 3610
e 186 378 2544
e 275 495 7513
e 191 471 6398
e 190 283 1788
e 185 258 7997
e 339 392 1400
e 96 330 4539
e 85 301 6975
e 163 356 4423
e 34 212 2623
e 52 128 9176
e 13 498 3490
e 38 82 6041
e 245 289 8570
e 138 305 2835
e 213 405 605
e 290 442 3479
e 36 354 1799
e 172 336 4158
e 432 475 1250
e 136 319 8424
e 158 179 3025
e 158 335 2302
e 189 350 6258
e 1 369 7849
e 335 466 4829
e 196 329 650
e 52 343 668
e 147 280 4995
e 102 136 9535
e 185 323 5201
e 318 411 6694
e 297 432 2197
e 87 105 2806
e 249 330 5516
e 308 490 9433
e 157 223 2116
e 275 402 7913
e 116 151 334
e 287 396 2443
e 185 229 3477
e 139 399 5517
e 286 427 580
e 93 384 9360
e 394 442 4739
e 73 207 7674
e 49 158 8230
e 268 375 2819
e 226 405 1712
e 78 457 3164
e 110 295 8368
e 32 350 5553
e 8 166 201
e 268 275 574
e 114 187 5895
e 279 324 7398
e 202 405 8039
e 179 457 4865
e 145 377 3965
e 392 500 1218
e 227 494 1568
e 222 389 4695
e 62 187 9325
e 52 192 6041
e 218 284 2247
e 60 390 2656
e 59 314 607
e 304 457 5993
e 73 101 6964
e 148 244 6920
e 269 305 1150
e 23 34 3381
e 202 338 2004
e 333 446 8842
e 34 404 931
e 50 170 1340
e 92 282 5582
e 15 93 2915
e 107 278 7034
e 108 416 9157
e 194 331 5998
e 371 451 5608
e 173 488 65
e 57 131 5613
e 443 485 3269
e 136 350 4543
e 196 360 473
e 324 446 9651
e 362 430 9623
e 134 232 766
e 289 390 1212
e 115 202 1791
e 208 404 8609
e 204 454 7964
e 158 399 6969
e 36 379 446
e 130 156 797
e 276 414 3403
e 102 364 3737
e 312 354 5718
e 248 434 3123
e 290 422 4950
e 133 265 1339
e 120 347 3029
e 316 426 8918
e 191 384 657
e 14 326 3178
e 182 415 2593
e 308 410 8363
e 60 339 6510
e 197 487 1449
e 184 268 319
e 18 174 2622
e 13 159 1658
e 58 176 8813
e 226 425 9279
