c random 500 vertices, 5000 edges, seed = 3
g 500 5000
e 144 304 2839
e 82 305 8837
e 296 306 862
e 107 307 385
e 149 308 5018
e 284 309 452
e 130 310 1075
e 289 311 6472
e 15 312 3472
e 7 313 7942
e 124 314 4659
e 138 315 8239
e 204 316 5633
e 291 317 8920
e 28 318 18
e 110 319 9676
e 279 320 8904
e 160 321 9548
e 298 322 1476
e 73 323 8190
e 296 324 5782
e 77 325 8094
e 229 326 3
e 201 327 6492
e 152 328 5860
e 126 329 2272
e 292 330 4298
e 163 331 5202
e 33 332 4738
e 203 333 2128
e 115 334 772
e 114 335 309
e 301 336 6438
e 70 337 1289
e 84 338 1037
e 156 339 3085
e 139 340 6868
e 332 341 2217
e 126 342 4990
e 185 343 7170
e 204 344 2257
e 269 345 4856
e 56 346 3629
e 216 347 261
e 266 348 599
e 67 349 33
e 69 350 564
e 16 351 5526
e 188 352 1546
e 119 353 4401
e 117 354 3517
e 5 355 6239
e 349 356 4799
e 244 357 4816
e 229 358 2337
e 116 359 7674
e 52 360 1796
e 289 361 55
e 336 362 443
e 309 363 9042
e 166 364 6125
e 255 365 2476
e 349 366 8880
e 94 367 2536
e 103 368 5631
e 116 369 9096
e 71 370 2673
e 200 371 6011
e 223 372 1880
e 92 373 2003
e 319 374 8053
e 245 375 7551
e 69 376 3465
e 51 377 3851
e 365 378 8956
e 317 379 6036
e 264 380 5081
e 254 381 5440
e 20 382 2843
e 49 383 1747
e 312 384 2621
e 115 385 6829
e 101 386 4738
e 42 387 3649
e 290 388 6491
e 205 389 7178
e 214 390 6340
e 344 391 2483
e 28 392 2454
e 55 393 6450
e 342 394 500
e 201 395 9521
e 323 396 5975
e 361 397 8961
e 372 398 3646
e 101 399 803
e 59 400 3430
e 145 401 2569
e 178 402 7574
e 104 403 1548
e 343 404 5954
e 58 405 4256
e 282 406 476
e 351 407 7342
e 358 408 2460
e 61 409 6697
e 377 410 2574
e 56 411 2236
e 228 412 8918
e 169 413 3132
e 208 414 2897
e 286 415 6693
e 58 416 5996
e 222 417 1142
e 272 418 8438
e 361 419 2887
e 209 420 8874
e 265 421 6978
e 7 422 5125
e 422 423 841
e 148 424 1692
e 297 425 7357
e 163 426 4586
e 163 427 4727
e 189 428 171
e 247 429 303
e 235 430 1978
e 412 431 7355
e 248 432 3716
e 288 433 9234
e 146 434 5296
e 104 435 1581
e 153 436 174
e 148 437 1633
e 46 438 303
e 326 439 584
e 37 440 9007
e 358 441 8566
e 100 442 4592
e 355 443 1734
e 400 444 7693
e 11 445 1817
e 440 446 7227
e 200 447 7745
e 424 448 7404
e 32 449 2430
e 248 450 2575
e 35 451 3379
e 157 452 5258
e 262 453 7629
e 387 454 7673
e 278 455 146
e 205 456 9126
e 274 457 9827
e 437 458 8713
e 194 459 7868
e 409 460 2779
e 456 461 7996
e 68 462 4211
e 68 463 7905
e 375 464 4652
e 56 465 2094
e 187 466 7974
e 457 467 3349
e 375 468 5487
e 327 469 5840
e 373 470 1669
e 122 471 8148
e 116 472 5834
e 209 473 6615
e 209 474 8310
e 384 475 9101
e 41 476 394
e 61 477 1775
e 270 478 8561
e 7 479 9371
e 459 480 2390
e 466 481 9238
e 237 482 1532
e 428 483 4914
e 291 484 8163
e 185 485 4363
e 348 486 4670
e 417 487 5836
e 292 488 1083
e 272 489 6836
e 267 490 4118
e 155 491 2002
e 389 492 7326
e 205 493 40
e 237 494 6239
e 24 495 379
e 4 496 6492
e 163 497 9526
e 443 498 4302
e 348 499 9173
e 303 500 2038
e 117 188 6733
e 41 195 7795
e 18 230 5290
e 48 310 8022
e 191 232 6677
e 181 278 4179
e 71 498 6486
e 288 344 8242
e 22 233 9742
e 87 454 6403
e 226 367 6384
e 108 277 5922
e 16 79 5295
e 218 282 9734
e 269 392 7053
e 45 99 2467
e 59 113 9954
e 336 401 2485
e 216 273 8563
e 186 435 362
e 268 320 5889
e 19 233 2102
e 67 254 6713
e 73 148 9886
e 244 371 5471
e 67 183 3465
e 7 154 5314
e 301 386 3150
e 308 489 3592
e 182 354 4916
e 90 451 7079
e 16 319 6259
e 137 209 4251
e 227 266 835
e 380 479 358
e 386 476 6231
e 408 451 9265
e 351 486 6789
e 9 499 2837
e 199 293 3789
e 445 486 2950
e 161 359 5315
e 277 426 3524
e 100 156 3090
e 49 66 5796
e 77 421 8319
e 177 466 4025
e 2 467 7684
e 43 219 8830
e 417 421 4449
e 153 353 8188
e 377 439 7131
e 217 402 2623
e 377 443 3751
e 230 357 7233
e 86 415 2965
e 83 386 6529
e 145 253 6889
e 253 306 794
e 158 346 8096
e 182 444 188
e 288 370 4631
e 107 387 4813
e 321 405 8396
e 18 234 1829
e 231 279 9422
e 69 231 4136
e 258 475 1292
e 98 99 3197
e 186 452 1688
e 284 464 7530
e 40 108 822
e 31 161 8021
e 20 194 7003
e 291 433 7128
e 325 412 6433
e 206 438 131
e 139 367 1028
e 92 216 4741
e 67 80 7299
e 341 346 9000
e 77 329 3589
e 58 399 1108
e 314 359 5911
e 270 301 6014
e 1 351 5198
e 183 342 6624
e 254 372 204
e 187 472 6497
e 160 297 214
e 380 452 2728
e 96 329 878
e 262 264 3317
e 243 484 5001
e 38 385 8458
e 111 186 7857
e 474 487 8354
e 116 220 2743
e 42 226 7059
e 217 383 7610
e 149 272 6990
e 117 315 4972
e 115 302 5501
e 123 192 3280
e 103 275 983
e 161 440 5820
e 248 341 3904
e 23 148 5052
e 38 265 546
e 449 484 3534
e 262 402 171
e 100 169 4455
e 102 142 3372
e 111 397 6048
e 37 464 3084
e 111 223 924
e 78 459 1580
e 113 454 5831
e 79 241 2433
e 145 185 2973
e 395 403 4787
e 57 136 3616
e 163 233 9985
e 209 352 5753
e 359 382 958
e 423 468 577
e 177 231 8830
e 146 357 1301
e 20 348 4134
e 225 377 4786
e 68 280 2124
e 7 157 2035
e 83 434 4202
e 144 481 465
e 299 373 9442
e 50 299 7915
e 2 199 8492
e 36 230 2079
e 260 411 9875
e 286 427 8116
e 214 354 5410
e 120 453 241
e 128 354 9666
e 124 267 7104
e 468 495 2829
e 60 317 7463
e 129 418 4959
e 34 192 3667
e 146 157 6356
e 324 418 8056
e 305 337 4159
e 94 165 2897
e 293 413 7738
e 129 498 2314
e 227 278 8080
e 255 259 9526
e 47 350 6958
e 361 448 2941
e 43 402 4814
e 90 440 3421
e 100 232 2382
e 217 323 7258
e 163 447 9739
e 183 224 2636
e 191 223 6734
e 475 479 2817
e 124 499 4917
e 57 388 4630
e 11 259 9847
e 285 433 4186
e 197 237 4963
e 165 254 2856
e 62 183 3759
e 125 361 1825
e 14 138 9721
e 240 428 2168
e 215 500 4937
e 196 231 8072
e 59 386 7033
e 105 195 3350
e 22 203 2444
e 296 376 7194
e 30 438 8091
e 104 117 5006
e 451 467 2266
e 410 472 1203
e 39 301 7457
e 332 385 2561
e 93 171 9574
e 199 268 5858
e 173 368 6844
e 167 390 9839
e 56 407 6626
e 92 156 3533
e 260 479 5988
e 83 488 340
e 362 443 5059
e 367 445 35
e 448 479 9443
e 221 430 9156
e 287 460 5507
e 153 453 3126
e 107 380 2167
e 343 417 2258
e 175 351 1973
e 253 273 613
e 144 500 1279
e 334 451 2949
e 146 359 3492
e 459 464 9150
e 47 233 8158
e 67 87 3472
e 196 232 7850
e 227 470 4780
e 342 456 4302
e 134 173 6218
e 31 480 2728
e 168 490 5716
e 160 324 6779
e 216 242 6240
e 6 128 3256
e 13 179 8026
e 92 213 4866
e 276 483 6974
e 251 395 1534
e 284 429 8829
e 190 268 2417
e 283 363 5103
e 307 350 3048
e 128 468 3461
e 35 365 9623
e 15 331 7366
e 166 232 2024
e 151 383 4642
e 173 235 2517
e 38 199 251
e 122 193 4250
e 134 159 6402
e 50 473 4314
e 158 195 6130
e 240 255 7497
e 108 372 6370
e 258 439 5379
e 81 104 2523
e 134 335 2894
e 330 444 455
e 443 450 3369
e 99 342 8630
e 63 250 9435
e 4 167 680
e 73 353 9016
e 113 208 1791
e 263 489 9091
e 15 488 6470
e 65 452 9687
e 28 475 8545
e 41 399 47
e 113 444 75
e 116 288 303
e 51 206 1945
e 146 475 9919
e 101 212 1675
e 130 288 1449
e 65 395 1711
e 147 216 2741
e 177 423 7425
e 71 428 6242
e 55 178 9811
e 51 366 4980
e 109 411 2492
e 108 309 1056
e 161 218 9838
e 222 426 5030
e 40 248 2440
e 154 466 40
e 165 222 7435
e 25 375 2631
e 337 398 8214
e 369 419 8101
e 338 496 9116
e 16 39 4924
e 74 388 5383
e 1 3 9386
e 284 442 7403
e 99 261 3273
e 1 462 8086
e 259 295 554
e 73 88 1153
e 140 481 3205
e 269 342 3915
e 145 215 4791
e 29 399 8114
e 93 225 8506
e 207 278 497
e 375 386 5780
e 57 420 1827
e 292 472 9291
e 419 469 3772
e 165 383 2727
e 308 499 2635
e 251 311 7987
e 264 269 7836
e 179 213 4888
e 340 414 7215
e 2 474 3680
e 52 452 9326
e 75 135 9452
e 410 496 3089
e 73 102 5297
e 14 171 2944
e 240 426 282
e 119 385 6991
e 41 238 8824
e 141 480 5724
e 33 266 9886
e 75 77 2403
e 59 424 4300
e 313 460 6441
e 152 388 2749
e 49 443 1871
e 132 209 9730
e 379 485 7497
e 229 335 3822
e 128 252 3607
e 69 222 7400
e 101 271 3538
e 16 168 1737
e 79 232 6534
e 178 208 5828
e 144 299 3059
e 340 499 8169
e 262 426 9661
e 191 242 2053
e 88 194 972
e 39 492 4195
e 173 429 4022
e 163 219 4986
e 175 279 7859
e 58 177 8648
e 262 352 5597
e 383 430 8929
e 149 367 6961
e 127 262 8549
e 260 348 5479
e 373 461 62
e 9 494 1170
e 95 444 2233
e 73 232 2591
e 408 497 8037
e 50 84 2096
e 115 120 5761
e 283 330 2453
e 372 487 5178
e 161 267 2366
e 313 377 3404
e 420 453 5721
e 64 393 1982
e 206 437 9131
e 87 200 241
e 233 359 9183
e 240 299 3630
e 154 322 9902
e 145 352 3433
e 296 450 5790
e 181 361 4267
e 52 468 4983
e 307 368 7874
e 28 321 3964
e 18 229 8031
e 324 387 3160
e 84 223 8274
e 243 371 6958
e 12 396 8678
e 187 277 5424
e 332 356 8199
e 109 196 8411
e 161 356 2157
e 142 420 1604
e 66 464 6286
e 286 436 5560
e 127 478 2889
e 242 283 6921
e 170 194 2335
e 315 414 5185
e 317 441 9545
e 233 486 9190
e 133 477 9130
e 143 423 681
e 32 195 749
e 49 237 3207
e 215 427 4717
e 3 56 4782
e 25 341 4284
e 212 249 1983
e 62 194 4203
e 343 395 4775
e 178 233 9073
e 28 396 247
e 154 265 4176
e 45 332 4264
e 443 465 1604
e 94 304 2769
e 12 105 6286
e 22 109 4632
e 284 438 4075
e 81 466 678
e 12 197 2434
e 232 378 9508
e 231 302 4001
e 24 87 8293
e 89 145 9533
e 126 389 3861
e 13 335 5008
e 35 410 387
e 49 331 3886
e 196 368 4124
e 63 439 8249
e 64 336 6320
e 180 429 9538
e 42 445 2489
e 82 306 4979
e 206 343 3156
e 375 443 2372
e 270 449 3701
e 122 463 5365
e 229 368 1479
e 152 220 5045
e 125 449 6914
e 268 397 6689
e 401 468 1705
e 227 237 9300
e 348 413 7121
e 224 465 7887
e 46 397 3167
e 58 197 9539
e 149 349 119
e 142 172 3144
e 193 279 423
e 167 463 5097
e 108 459 5732
e 129 424 8267
e 238 468 4965
e 146 389 5486
e 206 416 843
e 226 436 9610
e 14 133 4063
e 399 415 313
e 178 377 7507
e 174 496 4072
e 382 477 1413
e 270 321 2214
e 50 352 7319
e 244 422 1863
e 367 499 4054
e 274 435 8492
e 119 319 8690
e 231 430 3133
e 148 491 2880
e 268 286 8841
e 6 442 6381
e 52 193 222
e 71 486 1449
e 382 442 9662
e 63 479 3213
e 79 171 7330
e 23 278 7446
e 276 472 1183
e 59 396 8161
e 250 425 9689
e 383 445 8187
e 79 132 7484
e 365 478 2483
e 138 353 8094
e 308 459 3243
e 215 456 4137
e 188 249 4973
e 74 444 6388
e 353 498 4154
e 319 326 6408
e 382 418 1689
e 19 378 1926
e 74 330 5734
e 193 253 3383
e 366 496 3947
e 223 348 8163
e 122 466 9182
e 330 480 9390
e 207 216 3053
e 306 405 8099
e 202 489 2811
e 7 296 4041
e 30 359 1508
e 206 443 8762
e 42 131 8713
e 47 112 7921
e 6 185 5016
e 40 67 1241
e 356 378 64
e 68 287 7054
e 167 296 5754
e 240 288 3361
e 153 187 885
e 152 397 6128
e 108 462 5947
e 10 169 6147
e 174 181 2489
e 80 207 5
e 211 379 729
e 34 60 1495
e 175 192 4325
e 251 304 1771
e 58 321 8827
e 251 281 3711
e 33 111 4140
e 222 376 763
e 21 30 6145
e 159 492 3555
e 101 136 8357
e 365 406 8638
e 158 379 5827
e 277 497 9282
e 45 173 7439
e 204 312 8740
e 376 403 5196
e 104 443 1368
e 367 478 6655
e 245 312 8817
e 118 243 1011
e 158 275 9353
e 370 499 2898
e 234 236 5511
e 63 340 7056
e 183 487 7340
e 277 470 9524
e 20 443 670
e 209 264 496
e 2 251 759
e 281 464 4067
e 115 425 3374
e 154 300 3836
e 101 108 8176
e 284 450 1997
e 348 382 1420
e 422 482 8158
e 321 392 3133
e 78 281 5141
e 129 375 3588
e 192 284 3463
e 266 343 6332
e 223 308 9202
e 117 499 4401
e 168 220 5922
e 202 497 7420
e 94 457 2072
e 197 323 2270
e 22 112 2952
e 245 408 8024
e 98 333 7214
e 186 241 2509
e 129 231 1461
e 434 490 9758
e 9 336 5317
e 135 383 8462
e 26 200 4296
e 249 392 230
e 111 291 5762
e 129 173 5394
e 21 237 7299
e 378 450 5035
e 305 441 7116
e 138 340 4828
e 17 308 8109
e 118 464 2668
e 421 475 6171
e 309 343 243
e 451 489 6814
e 270 499 8726
e 368 387 6470
e 298 419 6277
e 3 495 6866
e 34 413 1531
e 219 241 2314
e 405 411 3512
e 48 71 1711
e 42 174 4784
e 209 350 1768
e 69 163 4944
e 76 112 4047
e 137 152 4458
e 17 390 8324
e 49 105 356
e 101 431 5664
e 403 436 1954
e 216 233 6950
e 119 413 7433
e 113 411 2349
e 53 339 462
e 235 249 6656
e 50 296 4140
e 122 303 5697
e 281 405 9798
e 22 389 3984
e 212 256 4390
e 59 209 8161
e 149 174 180
e 62 390 5698
e 103 229 8667
e 1 499 349
e 343 470 398
e 261 302 6621
e 305 376 1449
e 82 153 833
e 147 255 597
e 93 424 6907
e 291 489 944
e 119 452 7393
e 29 396 1390
e 3 132 6675
e 24 171 5468
e 223 485 3090
e 206 288 7069
e 281 383 1959
e 129 482 1179
e 90 306 7032
e 52 291 8659
e 104 110 7844
e 203 492 639
e 95 208 9872
e 171 272 7904
e 37 70 6258
e 56 336 5007
e 127 450 235
e 445 500 7553
e 152 429 2137
e 202 208 9264
e 139 201 2175
e 278 412 4727
e 352 404 4447
e 125 240 6616
e 216 344 3268
e 200 380 5323
e 69 432 8389
e 162 319 90
e 436 450 5910
e 27 80 9743
e 138 453 7142
e 477 478 9970
e 174 500 3878
e 300 408 911
e 68 386 1708
e 400 401 9229
e 301 406 5299
e 33 461 7527
e 133 358 4555
e 308 336 9714
e 292 382 2209
e 21 344 6946
e 31 390 5683
e 83 242 5442
e 67 101 9817
e 231 235 4456
e 279 377 8945
e 82 341 5452
e 118 277 625
e 223 392 1074
e 16 25 6889
e 130 329 600
e 142 443 4862
e 166 185 3321
e 122 464 2505
e 101 248 8618
e 95 135 8955
e 13 387 6987
e 91 196 8605
e 246 482 8001
e 307 362 8175
e 376 390 3940
e 274 347 6728
e 239 445 7548
e 37 482 8929
e 38 357 5909
e 226 434 3434
e 249 444 2191
e 90 468 4693
e 168 234 421
e 182 462 2811
e 419 455 9493
e 268 288 1175
e 119 242 7344
e 60 226 3783
e 98 157 2920
e 337 472 5500
e 151 446 9234
e 267 352 3472
e 309 447 5265
e 183 316 2481
e 292 365 5921
e 173 448 3470
e 342 354 5284
e 162 320 7670
e 441 492 2693
e 262 354 8920
e 87 212 7940
e 50 159 7604
e 87 123 8734
e 226 449 2974
e 87 465 1058
e 192 231 9653
e 161 334 28
e 280 426 9994
e 144 215 3806
e 112 173 9563
e 266 292 3656
e 9 320 5342
e 266 291 1761
e 140 345 2095
e 142 145 2688
e 108 145 4411
e 339 443 8154
e 106 216 9279
e 96 280 7193
e 159 339 5330
e 55 423 7871
e 330 485 651
e 267 387 5649
e 86 278 5679
e 81 415 5290
e 9 191 980
e 130 330 5505
e 10 410 1547
e 151 448 4623
e 249 308 5976
e 402 480 5432
e 373 429 5212
e 334 369 9585
e 386 430 1469
e 124 252 9349
e 116 390 5196
e 3 4 1546
e 93 143 1562
e 60 97 597
e 38 49 7727
e 53 457 6595
e 356 380 9584
e 448 450 5152
e 160 287 4608
e 94 228 3797
e 186 342 3443
e 41 430 9769
e 36 197 8808
e 194 480 3368
e 156 286 8380
e 168 378 8007
e 263 462 5718
e 291 408 4364
e 17 217 8412
e 233 309 8512
e 252 453 6461
e 191 281 9260
e 32 471 1965
e 30 173 5670
e 147 484 6461
e 154 452 7839
e 170 450 1069
e 69 104 4734
e 15 419 6764
e 29 219 7604
e 82 116 9213
e 340 484 5522
e 52 68 2727
e 60 438 2743
e 341 381 6722
e 129 458 9951
e 55 59 9000
e 152 290 2841
e 167 374 6183
e 235 360 6006
e 122 147 4188
e 68 356 2777
e 238 327 7556
e 28 251 6246
e 163 359 445
e 226 237 1415
e 73 114 7034
e 55 317 7713
e 421 472 2595
e 68 190 9905
e 384 483 5179
e 238 297 5432
e 89 344 423
e 133 352 8405
e 188 252 8985
e 202 232 141
e 51 174 1213
e 175 472 1902
e 126 149 2696
e 255 398 2127
e 275 452 3860
e 110 408 2989
e 28 31 178
e 285 316 5685
e 221 393 7064
e 24 135 7741
e 60 266 1961
e 123 313 5121
e 194 308 6966
e 160 371 5063
e 57 134 8650
e 295 418 5140
e 266 390 4858
e 39 456 8575
e 407 461 8166
e 12 47 2092
e 151 297 4025
e 36 334 8662
e 23 299 6617
e 24 310 6218
e 108 129 5327
e 12 397 7867
e 351 423 3242
e 300 379 5897
e 132 277 566
e 332 415 3307
e 387 480 3317
e 40 228 4131
e 5 146 6400
e 2 442 8449
e 222 486 2103
e 219 434 2032
e 68 314 1084
e 340 449 1354
e 142 284 3531
e 91 332 4840
e 22 145 9155
e 349 474 4451
e 201 479 6000
e 404 485 7225
e 22 68 1013
e 48 294 1396
e 220 460 5309
e 150 346 8549
e 36 449 8893
e 25 382 525
e 193 463 8673
e 275 329 4213
e 173 330 5229
e 150 499 1911
e 60 437 8204
e 73 291 6386
e 4 260 754
e 34 231 374
e 241 325 1587
e 237 469 2056
e 196 485 4170
e 346 404 772
e 159 461 8128
e 72 148 172
e 117 126 9552
e 17 52 4487
e 371 415 7972
e 226 411 2013
e 244 332 6616
e 453 488 4530
e 85 388 295
e 86 314 384
e 8 150 9115
e 333 393 9487
e 48 288 1069
e 327 348 3069
e 19 204 4363
e 278 339 4907
e 12 156 3186
e 222 497 1543
e 91 437 3668
e 172 431 1614
e 298 393 7266
e 3 334 4653
e 78 258 9191
e 163 265 6954
e 194 267 2685
e 211 251 4974
e 168 389 4991
e 186 367 228
e 335 353 2156
e 106 484 9652
e 203 453 6861
e 145 179 3405
e 203 276 4314
e 164 420 6989
e 237 480 5210
e 119 450 393
e 1 253 8722
e 89 257 3763
e 89 489 5345
e 219 452 1941
e 271 430 5214
e 252 417 8141
e 308 398 5603
e 101 205 5510
e 134 356 9898
e 13 389 736
e 21 384 4196
e 290 471 2441
e 147 243 6682
e 71 240 213
e 346 386 6177
e 120 236 1524
e 49 194 9270
e 253 496 5868
e 391 428 2882
e 78 235 8628
e 87 498 578
e 131 272 1636
e 123 437 5983
e 307 453 5120
e 308 324 4757
e 353 411 3253
e 211 396 928
e 44 364 1758
e 82 360 5983
e 97 331 4451
e 462 494 6479
e 424 459 724
e 99 433 2041
e 15 390 4147
e 288 359 8100
e 20 222 5215
e 20 298 9383
e 349 390 7336
e 103 193 7879
e 158 447 5701
e 39 355 7578
e 63 313 3242
e 17 490 8848
e 164 421 7499
e 180 331 9029
e 311 435 7394
e 104 432 8425
e 29 286 7178
e 50 342 2914
e 310 477 9931
e 203 374 0
e 19 478 4105
e 204 428 2024
e 168 257 1205
e 10 436 1798
e 184 340 9024
e 397 484 3215
e 26 235 2940
e 49 121 887
e 137 401 5488
e 1 96 2630
e 236 247 1959
e 56 278 8366
e 340 400 6578
e 49 497 9662
e 6 463 4300
e 254 487 550
e 15 263 3100
e 238 381 9373
e 191 212 953
e 264 401 516
e 177 369 7503
e 482 497 2733
e 230 429 2619
e 93 275 3225
e 78 434 8362
e 118 146 3160
e 221 357 2408
e 20 365 7216
e 265 291 5935
e 357 415 6222
e 35 424 7482
e 118 369 6805
e 98 488 555
e 385 493 6353
e 6 481 8833
e 32 426 6124
e 235 331 7108
e 75 125 7049
e 156 399 3403
e 167 190 406
e 80 284 4510
e 299 300 1423
e 77 428 939
e 29 241 4840
e 364 457 2054
e 367 454 3574
e 102 483 1117
e 93 195 3261
e 70 290 3546
e 113 376 5159
e 93 108 4549
e 316 467 627
e 73 125 4450
e 460 466 5831
e 471 500 4559
e 121 354 4457
e 316 483 1240
e 121 343 6833
e 105 421 2945
e 291 334 3998
e 90 144 1404
e 43 94 8393
e 229 461 28
e 133 339 9999
e 75 230 7669
e 22 278 4854
e 133 305 7294
e 264 278 8886
e 148 215 9261
e 30 33 4712
e 45 189 8466
e 45 228 1635
e 83 217 5878
e 368 386 1859
e 346 350 2537
e 265 436 8700
e 449 487 2428
e 91 322 5854
e 29 242 990
e 177 273 3712
e 63 183 2242
e 202 273 461
e 80 261 6838
e 289 417 8884
e 113 165 8903
e 256 355 4948
e 5 467 3658
e 176 291 2662
e 280 416 3622
e 9 484 5359
e 164 434 351
e 334 397 2959
e 155 250 3188
e 328 386 1725
e 229 269 8528
e 17 391 2385
e 167 317 9281
e 359 362 6499
e 41 157 1038
e 257 446 605
e 39 382 9392
e 53 157 2591
e 307 415 3184
e 383 434 8469
e 151 494 1755
e 133 137 8232
e 3 339 9610
e 83 423 7552
e 227 236 5242
e 211 491 8428
e 320 379 4557
e 308 330 5886
e 274 311 1051
e 298 398 3244
e 212 459 3873
e 287 427 2792
e 388 405 7503
e 38 298 3687
e 27 173 5691
e 286 307 2261
e 101 189 4857
e 77 181 712
e 107 366 1855
e 95 177 1715
e 6 331 1024
e 93 280 998
