c random 100 vertices, 1237 edges, seed = 0
g 100 1237
e 28 90 9095
e 26 96 3326
e 22 84 1694
e 23 37 2940
e 22 86 2305
e 16 58 9952
e 62 99 9456
e 23 48 3729
e 39 81 2736
e 15 49 8646
e 52 99 2674
e 53 63 8918
e 55 98 6293
e 23 89 4783
e 57 92 3433
e 30 44 8251
e 1 24 4527
e 23 73 9185
e 46 88 510
e 32 98 5398
e 8 71 9883
e 28 64 2148
e 48 54 3664
e 78 93 2488
e 36 38 8638
e 7 34 9553
e 6 34 6803
e 88 89 3634
e 70 73 2730
e 13 35 9136
e 56 58 1670
e 30 86 3943
e 12 84 3502
e 91 96 2015
e 1 49 3885
e 28 41 7122
e 23 60 1406
e 5 89 8251
e 16 77 423
e 77 81 7892
e 20 36 4589
e 45 69 5828
e 45 70 3405
e 59 84 9780
e 11 93 6809
e 26 44 2720
e 81 82 388
e 30 67 3614
e 5 12 2256
e 10 50 649
e 63 70 4608
e 42 89 3398
e 25 80 756
e 7 12 5252
e 31 59 2819
e 1 31 4019
e 33 53 2977
e 40 70 4603
e 84 94 5029
e 47 56 1371
e 1 29 885
e 24 99 4122
e 6 94 8013
e 51 98 8728
e 29 99 3280
e 13 47 7755
e 19 64 1922
e 68 93 3242
e 35 65 9511
e 58 94 6801
e 55 88 8780
e 10 73 3073
e 15 81 4602
e 35 75 220
e 10 74 5539
e 54 92 18
e 35 39 8418
e 42 66 8739
e 29 84 7456
e 25 88 275
e 6 17 1426
e 36 45 9217
e 15 69 6954
e 30 71 4602
e 36 69 7307
e 25 48 2342
e 14 76 5982
e 36 81 5816
e 60 96 8186
e 96 98 4535
e 62 93 9287
e 16 27 7996
e 9 57 3244
e 8 13 4296
e 15 44 2068
e 79 85 1376
e 41 75 4600
e 13 95 4192
e 1 99 647
e 40 89 4051
e 8 52 3474
e 12 42 5986
e 68 98 9563
e 45 50 7879
e 32 78 1601
e 41 83 4292
e 33 90 9381
e 45 81 3842
e 43 74 387
e 49 52 2569
e 22 94 9235
e 28 30 4785
e 37 62 2178
e 32 81 3627
e 8 43 5805
e 6 27 9675
e 60 89 4659
e 29 87 1924
e 9 13 5490
e 12 70 341
e 23 53 2413
e 54 72 7260
e 24 72 2476
e 43 92 9073
e 6 47 5135
e 7 27 5851
e 80 85 9683
e 4 80 3260
e 24 34 8865
e 25 42 3104
e 20 49 8248
e 34 55 627
e 2 79 6186
e 28 42 8141
e 21 51 7846
e 6 59 4649
e 21 22 9453
e 35 44 6816
e 32 34 9220
e 54 57 9454
e 66 70 1381
e 18 62 3238
e 31 89 4997
e 21 37 3044
e 12 19 4226
e 74 95 8202
e 44 48 6734
e 15 48 4211
e 17 61 6781
e 30 33 7144
e 46 68 1231
e 92 94 8820
e 4 17 5486
e 37 53 1563
e 35 97 9573
e 7 81 3505
e 73 85 7440
e 22 49 8783
e 31 70 7964
e 49 88 8544
e 55 86 7159
e 52 66 418
e 3 45 3656
e 81 86 8834
e 28 62 7843
e 25 78 4818
e 10 30 488
e 23 99 2807
e 16 78 3578
e 49 89 8445
e 46 59 3132
e 35 56 8930
e 29 78 475
e 17 36 5939
e 3 78 867
e 26 84 8865
e 48 92 9890
e 20 63 8701
e 49 94 7512
e 5 82 1087
e 6 52 1986
e 45 89 8067
e 5 75 9262
e 11 22 8011
e 27 51 6445
e 58 95 7690
e 50 56 6287
e 4 67 5054
e 4 25 5159
e 2 49 2064
e 51 67 4022
e 11 64 4606
e 18 80 9917
e 37 83 933
e 12 44 4231
e 44 73 8360
e 13 100 7688
e 3 59 7268
e 54 65 2951
e 7 35 3809
e 1 67 1773
e 27 62 294
e 44 83 5068
e 22 66 7826
e 29 79 7494
e 7 20 6597
e 28 97 1315
e 10 75 8735
e 12 54 7013
e 46 62 9651
e 18 96 2256
e 8 32 1673
e 35 94 2500
e 39 61 4131
e 12 26 9012
e 7 94 7700
e 41 90 4752
e 34 38 2336
e 21 35 937
e 33 92 7003
e 7 36 7969
e 20 28 3430
e 72 87 8261
e 46 93 6284
e 33 74 603
e 19 54 7519
e 11 77 772
e 4 31 6493
e 22 85 9815
e 40 92 2777
e 24 74 494
e 34 46 6379
e 64 96 5170
e 8 21 3265
e 36 83 5457
e 11 48 4202
e 19 53 9423
e 36 100 3003
e 3 58 9319
e 70 88 10
e 10 96 1557
e 44 87 3589
e 56 65 7512
e 2 82 8302
e 76 91 9545
e 58 74 4977
e 17 70 2042
e 8 96 1307
e 29 46 7119
e 79 89 9265
e 54 90 609
e 23 85 9033
e 25 29 146
e 77 85 6947
e 32 35 823
e 9 73 670
e 5 87 1971
e 22 76 2567
e 2 98 4517
e 21 46 2615
e 40 83 4883
e 2 99 18
e 2 84 5874
e 28 55 9513
e 5 34 4744
e 24 47 9196
e 16 65 7220
e 50 87 1772
e 87 97 2267
e 6 63 4682
e 5 6 8471
e 33 67 3618
e 10 20 5227
e 42 75 8171
e 24 41 2927
e 2 37 2358
e 29 100 2675
e 21 50 7630
e 15 29 1339
e 31 57 2696
e 54 63 8884
e 41 66 5487
e 33 54 8703
e 20 32 8821
e 32 67 1436
e 75 80 2127
e 31 60 3191
e 40 82 4377
e 48 57 1178
e 1 42 7195
e 61 66 5582
e 8 87 4240
e 60 75 9626
e 20 45 2090
e 40 94 3210
e 52 53 5899
e 10 95 5583
e 48 99 7044
e 47 51 122
e 15 17 4846
e 49 80 5404
e 19 27 7296
e 97 98 1245
e 2 93 7573
e 15 42 5838
e 13 57 9356
e 49 97 2282
e 70 93 5883
e 18 51 455
e 35 52 849
e 32 60 8578
e 40 77 658
e 43 53 3779
e 22 91 7393
e 35 36 9454
e 22 33 7855
e 8 28 6094
e 7 19 3721
e 1 63 7551
e 60 99 718
e 50 76 5669
e 30 90 1132
e 32 54 443
e 68 70 7978
e 65 72 6271
e 14 73 5598
e 22 43 574
e 41 80 3350
e 76 82 4063
e 38 61 947
e 94 96 541
e 12 100 3844
e 8 44 4871
e 7 89 7710
e 32 53 7663
e 31 42 2523
e 57 63 9889
e 2 51 553
e 24 97 5302
e 9 10 2554
e 18 77 1057
e 14 48 1822
e 3 80 4622
e 82 87 7703
e 20 27 2681
e 48 49 8436
e 2 38 1148
e 26 77 4311
e 11 23 8512
e 53 74 8375
e 14 62 5665
e 62 100 8324
e 23 33 9473
e 28 63 3372
e 24 84 3817
e 43 90 8591
e 33 93 7144
e 40 71 1189
e 67 69 8725
e 26 29 1422
e 66 100 1781
e 37 84 5264
e 76 96 4268
e 7 82 8142
e 2 78 4766
e 15 65 7474
e 60 65 4493
e 1 9 2876
e 60 84 9517
e 37 75 3569
e 50 72 6770
e 64 82 6943
e 54 99 3903
e 24 70 5241
e 10 51 977
e 18 89 7478
e 19 30 9391
e 61 75 7126
e 8 16 5588
e 26 47 9918
e 75 95 796
e 57 58 722
e 6 95 2363
e 38 73 872
e 77 88 587
e 39 82 7919
e 48 90 3094
e 45 53 2727
e 62 83 9549
e 24 86 8200
e 58 91 2383
e 48 78 5031
e 11 14 1898
e 9 16 6064
e 72 86 3181
e 1 38 2749
e 12 91 3175
e 84 98 5182
e 3 27 8267
e 67 95 3385
e 37 63 9128
e 3 67 4134
e 56 60 5443
e 9 45 7791
e 46 80 1357
e 12 56 8067
e 35 81 2602
e 62 75 7903
e 5 30 31
e 44 81 5703
e 20 26 4651
e 27 100 104
e 78 94 2193
e 64 81 6958
e 7 50 5346
e 81 83 6957
e 32 59 1391
e 93 99 1684
e 2 32 4709
e 7 71 7838
e 8 12 3648
e 8 38 3707
e 39 54 8824
e 34 64 3399
e 63 65 9272
e 67 68 5269
e 71 77 9024
e 1 86 845
e 19 41 8283
e 44 93 1449
e 50 70 8554
e 2 18 4669
e 13 86 5832
e 12 18 1724
e 29 86 5947
e 4 75 2365
e 18 49 5608
e 42 100 1559
e 11 49 6763
e 22 60 3549
e 5 90 8717
e 17 96 3389
e 48 73 4119
e 2 70 3968
e 23 59 6227
e 59 77 5013
e 93 95 1161
e 42 52 2848
e 7 18 607
e 15 70 4715
e 54 76 8527
e 5 59 2711
e 66 99 6170
e 35 49 2603
e 40 56 7343
e 36 72 9255
e 44 97 7718
e 23 77 4907
e 43 96 1306
e 85 98 4257
e 79 90 8555
e 31 63 2108
e 86 92 2368
e 5 44 4438
e 76 77 1833
e 52 64 5096
e 22 77 9825
e 11 92 4344
e 4 39 3018
e 29 50 2196
e 8 86 717
e 14 21 2966
e 5 83 5170
e 5 40 7984
e 38 49 2087
e 8 42 1803
e 19 33 5371
e 83 84 1606
e 25 43 2476
e 12 82 6800
e 49 66 1402
e 9 64 6303
e 21 82 3773
e 20 54 6172
e 49 68 6523
e 21 65 3086
e 47 54 9390
e 68 71 3392
e 62 82 3582
e 41 51 5664
e 3 73 5061
e 52 60 9555
e 59 69 5071
e 7 84 1397
e 18 72 1130
e 16 23 2679
e 60 66 2033
e 19 75 2954
e 11 44 2908
e 1 53 3774
e 21 75 1981
e 55 89 6478
e 9 32 3557
e 1 55 3058
e 59 83 4745
e 6 30 1435
e 78 98 8668
e 82 98 1002
e 83 97 6560
e 18 63 7888
e 43 93 8704
e 64 95 7937
e 62 70 2142
e 59 89 2964
e 23 29 3748
e 23 24 9537
e 54 95 3806
e 49 84 2457
e 73 97 6292
e 83 96 7264
e 64 88 7323
e 46 55 792
e 70 92 4505
e 91 95 5129
e 42 62 9638
e 19 94 9011
e 20 99 2043
e 66 95 4771
e 67 80 6831
e 36 97 1540
e 56 70 767
e 79 100 9791
e 72 97 8246
e 38 76 6945
e 28 71 4715
e 35 45 3550
e 23 40 4093
e 43 54 1796
e 69 83 4402
e 16 93 9147
e 40 84 1351
e 24 64 8798
e 27 59 5054
e 42 78 2644
e 27 85 9348
e 27 88 388
e 44 45 6618
e 6 73 4617
e 59 97 5868
e 86 94 1053
e 36 85 8905
e 33 41 4014
e 61 83 2835
e 8 80 6345
e 83 90 3137
e 27 81 1547
e 37 45 6875
e 9 88 8571
e 37 98 7238
e 70 87 1956
e 14 60 3458
e 41 69 4362
e 1 17 6050
e 10 63 3212
e 68 75 2631
e 27 99 5707
e 10 15 837
e 10 79 1423
e 1 66 435
e 32 62 5924
e 46 99 4462
e 16 24 7605
e 6 86 5050
e 47 55 5558
e 15 55 5803
e 2 10 842
e 96 97 8625
e 36 67 4275
e 1 16 8265
e 26 98 5
e 63 75 8952
e 44 71 7060
e 78 97 2655
e 19 40 4153
e 44 51 617
e 26 60 8641
e 7 14 7558
e 67 84 6667
e 4 89 7730
e 63 89 2314
e 56 75 4508
e 89 97 9945
e 25 68 5073
e 36 42 67
e 84 92 7716
e 8 30 8618
e 31 92 3696
e 16 26 4978
e 27 61 9945
e 23 41 137
e 38 74 3521
e 4 9 7777
e 28 67 2846
e 14 16 3161
e 61 63 4488
e 86 98 6326
e 7 65 9501
e 51 86 436
e 10 22 3388
e 29 70 7056
e 2 23 9209
e 6 38 6387
e 14 43 998
e 23 92 4043
e 11 36 102
e 51 83 9553
e 8 19 2103
e 77 93 1627
e 47 80 5060
e 44 55 4969
e 45 60 6719
e 71 80 5392
e 8 67 5203
e 2 73 9735
e 29 80 9492
e 12 73 520
e 20 93 9841
e 40 48 8927
e 34 56 9617
e 34 77 5399
e 22 41 9140
e 31 86 4336
e 2 61 8598
e 43 61 1486
e 45 94 3357
e 5 39 9463
e 9 51 9493
e 22 59 1802
e 59 88 5917
e 5 85 9695
e 5 52 7050
e 84 85 1823
e 63 74 3480
e 15 93 5081
e 14 28 7219
e 3 84 6743
e 53 77 7779
e 11 67 304
e 22 97 308
e 63 72 6330
e 60 100 3811
e 28 74 7566
e 59 75 5374
e 4 48 564
e 73 75 1641
e 62 72 3687
e 37 85 1771
e 38 89 8224
e 14 75 1694
e 5 57 6464
e 33 40 5837
e 22 82 2601
e 2 44 2137
e 27 77 3968
e 4 57 9398
e 34 96 3354
e 24 30 2404
e 41 44 5000
e 71 78 4172
e 8 68 5135
e 20 78 3172
e 1 57 4978
e 17 42 1980
e 28 31 6151
e 8 50 5855
e 19 39 3396
e 13 70 7983
e 13 67 7402
e 66 67 7820
e 14 30 6613
e 12 59 8683
e 46 92 979
e 13 28 5950
e 54 70 3067
e 26 62 1553
e 53 78 9962
e 5 68 8343
e 10 18 9999
e 53 98 6249
e 15 61 1888
e 76 93 8746
e 45 91 7796
e 39 45 2271
e 10 31 1008
e 39 98 6852
e 21 59 971
e 28 68 4277
e 50 80 1030
e 47 58 3406
e 27 69 2871
e 22 68 7473
e 50 89 5720
e 8 56 2448
e 79 96 8270
e 1 72 8554
e 34 52 6227
e 97 99 8292
e 30 42 9816
e 20 80 6886
e 47 69 9012
e 52 59 828
e 6 36 4654
e 39 84 7451
e 23 32 7888
e 12 67 2704
e 15 75 9376
